num_agent_words,seed,best_word,pairwise_max,pairwise_min,pairwise_mean,pairwise_std,centroid_mean,centroid_std,centroid_min,centroid_max,intra_group_variance,best_margin,best_min_pos,best_max_neg,n_agents_total,n_innocents_total,n_agents_selected,decoder_top_k,decoder_top_k_str,matches_count,matches_rate,matches_words,matches_words_str,selected_agent_words,selected_agent_words_str,first_match_rank,leading_matches_prefix
7,48,cast,0.7511174082756042,0.701504647731781,0.7275997400283813,0.01658785343170166,0.8755077123641968,0.008715241216123104,0.8601085543632507,0.8912791013717651,0.12449228763580322,-0.004625678062438965,0.7241981029510498,0.7288237810134888,9,16,7,"['image', 'miniature', 'large', 'example', 'plastic', 'adventure', 'ship']",image|miniature|large|example|plastic|adventure|ship,4,0.5714285714285714,"['image', 'miniature', 'plastic', 'ship']",image|miniature|plastic|ship,"['image', 'cat', 'miniature', 'key', 'plastic', 'holiday', 'ship']",image|cat|miniature|key|plastic|holiday|ship,1,2
7,49,allelic,0.7521379590034485,0.6982979774475098,0.7246780395507812,0.014063847251236439,0.8740765452384949,0.006680744234472513,0.861605167388916,0.8840552568435669,0.12592345476150513,0.0044841766357421875,0.6790094971656799,0.6745253205299377,9,16,7,"['ring', 'hair', 'chance', 'coin', 'force', 'uncle', 'law']",ring|hair|chance|coin|force|uncle|law,7,1.0,"['ring', 'hair', 'chance', 'coin', 'force', 'uncle', 'law']",ring|hair|chance|coin|force|uncle|law,"['force', 'coin', 'uncle', 'law', 'chance', 'ring', 'hair']",force|coin|uncle|law|chance|ring|hair,1,7
7,50,amenorrhea,0.784852147102356,0.669742226600647,0.7177335619926453,0.02648182585835457,0.8706650137901306,0.013796302489936352,0.8431164622306824,0.8842388391494751,0.12933498620986938,-0.007391154766082764,0.6616055369377136,0.6689966917037964,9,16,7,"['blood', 'goal', 'muscle', 'sport', 'image', 'chocolate', 'table']",blood|goal|muscle|sport|image|chocolate|table,5,0.7142857142857143,"['blood', 'goal', 'muscle', 'sport', 'table']",blood|goal|muscle|sport|table,"['goal', 'sport', 'blood', 'muscle', 'table', 'back', 'person']",goal|sport|blood|muscle|table|back|person,1,4
7,51,aspiration,0.7652949094772339,0.6835135221481323,0.7209864854812622,0.02326919138431549,0.8722646832466125,0.012595764361321926,0.8449125289916992,0.883176326751709,0.12773531675338745,0.0045542120933532715,0.7082920670509338,0.7037378549575806,9,16,7,"['appetite', 'journey', 'soul', 'solution', 'bag', 'back', 'grain']",appetite|journey|soul|solution|bag|back|grain,7,1.0,"['appetite', 'journey', 'soul', 'solution', 'bag', 'back', 'grain']",appetite|journey|soul|solution|bag|back|grain,"['back', 'soul', 'grain', 'journey', 'bag', 'appetite', 'solution']",back|soul|grain|journey|bag|appetite|solution,1,7
8,42,rhabdovirus,0.7445558309555054,0.6548435688018799,0.6949133276939392,0.023156017065048218,0.8561829328536987,0.013945581391453743,0.8350900411605835,0.8775970935821533,0.14381706714630127,-0.018509387969970703,0.6326294541358948,0.6511388421058655,9,16,8,"['rain', 'bone', 'art', 'hair', 'rectangle', 'bag', 'home', 'egg']",rain|bone|art|hair|rectangle|bag|home|egg,4,0.5,"['rain', 'bone', 'rectangle', 'bag']",rain|bone|rectangle|bag,"['music', 'camp', 'rectangle', 'bone', 'bag', 'alley', 'nectarine', 'rain']",music|camp|rectangle|bone|bag|alley|nectarine|rain,1,2
8,43,malversation,0.7403745651245117,0.6848608255386353,0.7108035683631897,0.016223201528191566,0.8642644882202148,0.0074082594364881516,0.8529202342033386,0.8748078942298889,0.13573551177978516,-0.00700753927230835,0.6558156609535217,0.6628232002258301,9,16,8,"['picture', 'rooster', 'cry', 'orange', 'dance', 'mouse', 'island', 'plant']",picture|rooster|cry|orange|dance|mouse|island|plant,4,0.5,"['picture', 'rooster', 'cry', 'orange']",picture|rooster|cry|orange,"['chair', 'branch', 'picture', 'rooster', 'orange', 'wine', 'cry', 'pants']",chair|branch|picture|rooster|orange|wine|cry|pants,1,4
8,44,infrahuman,0.7699394822120667,0.6416154503822327,0.7094255089759827,0.03005693480372429,0.8635666370391846,0.016810212284326553,0.8311855792999268,0.8910179138183594,0.13643336296081543,-0.0067598819732666016,0.6726031303405762,0.6793630123138428,9,16,8,"['darkness', 'anger', 'head', 'revealed', 'plain', 'hunger', 'shadow', 'jungle']",darkness|anger|head|revealed|plain|hunger|shadow|jungle,6,0.75,"['darkness', 'anger', 'head', 'revealed', 'plain', 'hunger']",darkness|anger|head|revealed|plain|hunger,"['dolphin', 'head', 'hunger', 'plain', 'line', 'revealed', 'darkness', 'anger']",dolphin|head|hunger|plain|line|revealed|darkness|anger,1,6
8,45,iceland,0.7569108605384827,0.6643279790878296,0.7179335355758667,0.021692020818591118,0.8678662180900574,0.00968492403626442,0.853394627571106,0.8836482763290405,0.13213378190994263,-0.006691873073577881,0.7058866620063782,0.712578535079956,9,16,8,"['cloud', 'dream', 'butter', 'galaxy', 'beer', 'river', 'start', 'cabin']",cloud|dream|butter|galaxy|beer|river|start|cabin,6,0.75,"['cloud', 'dream', 'butter', 'galaxy', 'beer', 'cabin']",cloud|dream|butter|galaxy|beer|cabin,"['body', 'dream', 'galaxy', 'beer', 'butter', 'cloud', 'cabin', 'giant']",body|dream|galaxy|beer|butter|cloud|cabin|giant,1,5
8,46,unguiculata,0.757020890712738,0.6869603395462036,0.7242961525917053,0.019366683438420296,0.8710677623748779,0.007527383044362068,0.8605097532272339,0.8838782906532288,0.12893223762512207,-0.003283679485321045,0.690096378326416,0.6933800578117371,9,16,8,"['grape', 'lock', 'love', 'sun', 'cherry', 'ant', 'cramped', 'direction']",grape|lock|love|sun|cherry|ant|cramped|direction,7,0.875,"['grape', 'lock', 'love', 'sun', 'cherry', 'ant', 'direction']",grape|lock|love|sun|cherry|ant|direction,"['sun', 'grape', 'direction', 'cherry', 'love', 'lock', 'square', 'ant']",sun|grape|direction|cherry|love|lock|square|ant,1,6
8,47,colombia,0.8049355745315552,0.6840441226959229,0.7175557017326355,0.02462238259613514,0.8676759004592896,0.007518074009567499,0.8539551496505737,0.8762539029121399,0.13232409954071045,0.004216611385345459,0.6853502988815308,0.6811336874961853,9,16,8,"['coffee', 'feeling', 'computer', 'elephant', 'enormous', 'hand', 'beer', 'leaf']",coffee|feeling|computer|elephant|enormous|hand|beer|leaf,8,1.0,"['coffee', 'feeling', 'computer', 'elephant', 'enormous', 'hand', 'beer', 'leaf']",coffee|feeling|computer|elephant|enormous|hand|beer|leaf,"['computer', 'enormous', 'elephant', 'feeling', 'leaf', 'coffee', 'beer', 'hand']",computer|enormous|elephant|feeling|leaf|coffee|beer|hand,1,8
8,48,teleprinter,0.7511174082756042,0.6807582378387451,0.7219600677490234,0.019582627341151237,0.8698937892913818,0.010457748547196388,0.8528754711151123,0.8865418434143066,0.13010621070861816,-0.006823062896728516,0.6650319695472717,0.6718550324440002,9,16,8,"['key', 'image', 'ship', 'cat', 'puppy', 'bus', 'miniature', 'holiday']",key|image|ship|cat|puppy|bus|miniature|holiday,7,0.875,"['key', 'image', 'ship', 'cat', 'bus', 'miniature', 'holiday']",key|image|ship|cat|bus|miniature|holiday,"['image', 'cat', 'miniature', 'key', 'plastic', 'holiday', 'bus', 'ship']",image|cat|miniature|key|plastic|holiday|bus|ship,1,4
8,49,dna,0.7521379590034485,0.6736869812011719,0.7181828618049622,0.01801920123398304,0.8679919242858887,0.009752795100212097,0.84834885597229,0.8806391954421997,0.13200807571411133,-0.004446208477020264,0.7057421803474426,0.7101883888244629,9,16,8,"['hair', 'law', 'chance', 'force', 'uncle', 'sleep', 'computer', 'hand']",hair|law|chance|force|uncle|sleep|computer|hand,5,0.625,"['hair', 'law', 'chance', 'force', 'uncle']",hair|law|chance|force|uncle,"['force', 'coin', 'uncle', 'law', 'chance', 'ring', 'juice', 'hair']",force|coin|uncle|law|chance|ring|juice|hair,1,5
8,50,myopathic,0.784852147102356,0.653375506401062,0.7100605368614197,0.028378156945109367,0.8638883233070374,0.01604892872273922,0.8401840925216675,0.8794708251953125,0.13611167669296265,-0.011039376258850098,0.6559523940086365,0.6669917702674866,9,16,8,"['muscle', 'blood', 'sport', 'back', 'table', 'small', 'way', 'pea']",muscle|blood|sport|back|table|small|way|pea,5,0.625,"['muscle', 'blood', 'sport', 'back', 'table']",muscle|blood|sport|back|table,"['goal', 'sport', 'blood', 'crab', 'muscle', 'table', 'back', 'person']",goal|sport|blood|crab|muscle|table|back|person,1,5
8,51,splanchnic,0.7652949094772339,0.6835135221481323,0.7214258909225464,0.021527444943785667,0.8696250915527344,0.009736576117575169,0.8489102125167847,0.8784401416778564,0.13037490844726562,-8.946657180786133e-05,0.6666348576545715,0.6667243242263794,9,16,8,"['appetite', 'back', 'smell', 'solution', 'grain', 'bag', 'journey', 'berry']",appetite|back|smell|solution|grain|bag|journey|berry,7,0.875,"['appetite', 'back', 'smell', 'solution', 'grain', 'bag', 'journey']",appetite|back|smell|solution|grain|bag|journey,"['back', 'soul', 'grain', 'journey', 'bag', 'smell', 'appetite', 'solution']",back|soul|grain|journey|bag|smell|appetite|solution,1,7
9,42,nelfinavir,0.7445558309555054,0.627407968044281,0.687014639377594,0.02711402252316475,0.8495826721191406,0.01745574176311493,0.8206580877304077,0.8752851486206055,0.15041732788085938,-0.02926546335220337,0.624437153339386,0.6537026166915894,9,16,9,"['nectarine', 'bag', 'art', 'hair', 'key', 'home', 'pen', 'egg', 'magic']",nectarine|bag|art|hair|key|home|pen|egg|magic,2,0.2222222222222222,"['nectarine', 'bag']",nectarine|bag,"['music', 'lawhotel', 'camp', 'rectangle', 'bone', 'bag', 'alley', 'nectarine', 'rain']",music|lawhotel|camp|rectangle|bone|bag|alley|nectarine|rain,1,2
9,43,embezzle,0.7446030974388123,0.6848608255386353,0.7108473777770996,0.016640009358525276,0.861960232257843,0.006958412937819958,0.8532217144966125,0.8717707395553589,0.13803976774215698,-0.010920226573944092,0.6640918254852295,0.6750120520591736,9,16,9,"['picture', 'wine', 'dance', 'cry', 'winter', 'heart', 'branch', 'pants', 'start']",picture|wine|dance|cry|winter|heart|branch|pants|start,5,0.5555555555555556,"['picture', 'wine', 'cry', 'branch', 'pants']",picture|wine|cry|branch|pants,"['chair', 'branch', 'picture', 'rooster', 'orange', 'wine', 'fish', 'cry', 'pants']",chair|branch|picture|rooster|orange|wine|fish|cry|pants,1,2
9,44,infrahuman,0.7699394822120667,0.6416154503822327,0.705241322517395,0.029084544628858566,0.8590646982192993,0.014937647618353367,0.8358821868896484,0.887353241443634,0.14093530178070068,-0.00846242904663086,0.6709005832672119,0.6793630123138428,9,16,9,"['darkness', 'anger', 'head', 'revealed', 'plain', 'hunger', 'shadow', 'jungle', 'place']",darkness|anger|head|revealed|plain|hunger|shadow|jungle|place,6,0.6666666666666666,"['darkness', 'anger', 'head', 'revealed', 'plain', 'hunger']",darkness|anger|head|revealed|plain|hunger,"['dolphin', 'head', 'hunger', 'plain', 'squid', 'line', 'revealed', 'darkness', 'anger']",dolphin|head|hunger|plain|squid|line|revealed|darkness|anger,1,6
9,45,spitsbergen,0.7569108605384827,0.6643279790878296,0.7140400409698486,0.022257858887314796,0.8636049032211304,0.010963342152535915,0.8495786786079407,0.882165253162384,0.13639509677886963,-0.011975288391113281,0.674508273601532,0.6864835619926453,9,16,9,"['cabin', 'beer', 'tiger', 'sleep', 'mud', 'dream', 'word', 'butter', 'galaxy']",cabin|beer|tiger|sleep|mud|dream|word|butter|galaxy,5,0.5555555555555556,"['cabin', 'beer', 'dream', 'butter', 'galaxy']",cabin|beer|dream|butter|galaxy,"['body', 'dream', 'galaxy', 'beer', 'graveyard', 'butter', 'cloud', 'cabin', 'giant']",body|dream|galaxy|beer|graveyard|butter|cloud|cabin|giant,1,2
9,46,enantiomorph,0.7740835547447205,0.6843520998954773,0.721319854259491,0.021812226623296738,0.8673432469367981,0.009841381572186947,0.8566674590110779,0.8882074952125549,0.1326567530632019,-0.0047340989112854,0.6808120608329773,0.6855461597442627,9,16,9,"['ant', 'love', 'direction', 'square', 'lock', 'size', 'forest', 'grape', 'movie']",ant|love|direction|square|lock|size|forest|grape|movie,7,0.7777777777777778,"['ant', 'love', 'direction', 'square', 'lock', 'grape', 'movie']",ant|love|direction|square|lock|grape|movie,"['sun', 'grape', 'direction', 'cherry', 'love', 'lock', 'square', 'ant', 'movie']",sun|grape|direction|cherry|love|lock|square|ant|movie,1,5
9,47,encephalartos,0.8049355745315552,0.6716933846473694,0.7159810066223145,0.02588578499853611,0.8646032214164734,0.008755940943956375,0.8513890504837036,0.8780490159988403,0.1353967785835266,-0.008074462413787842,0.661644697189331,0.6697191596031189,9,16,9,"['elephant', 'leaf', 'coffee', 'beer', 'enormous', 'hand', 'size', 'cherry', 'computer']",elephant|leaf|coffee|beer|enormous|hand|size|cherry|computer,7,0.7777777777777778,"['elephant', 'leaf', 'coffee', 'beer', 'enormous', 'hand', 'computer']",elephant|leaf|coffee|beer|enormous|hand|computer,"['computer', 'enormous', 'elephant', 'juice', 'feeling', 'leaf', 'coffee', 'beer', 'hand']",computer|enormous|elephant|juice|feeling|leaf|coffee|beer|hand,1,6
9,48,capsid,0.7511174082756042,0.6514185667037964,0.7142703533172607,0.02464032545685768,0.8637233376502991,0.014847060665488243,0.8360253572463989,0.8862525224685669,0.13627666234970093,-0.013502895832061768,0.6459289789199829,0.6594318747520447,9,16,9,"['image', 'plastic', 'key', 'happiness', 'steel', 'vegetable', 'painting', 'sandwich', 'large']",image|plastic|key|happiness|steel|vegetable|painting|sandwich|large,4,0.4444444444444444,"['image', 'plastic', 'key', 'vegetable']",image|plastic|key|vegetable,"['image', 'cat', 'miniature', 'key', 'plastic', 'holiday', 'bus', 'ship', 'vegetable']",image|cat|miniature|key|plastic|holiday|bus|ship|vegetable,1,3
9,49,virilise,0.7521379590034485,0.6686848402023315,0.7138011455535889,0.019915420562028885,0.863481879234314,0.011119624599814415,0.8440714478492737,0.8773660063743591,0.13651812076568604,-0.011255264282226562,0.6625801920890808,0.6738354563713074,9,16,9,"['hair', 'uncle', 'law', 'peach', 'salt', 'hand', 'book', 'juice', 'corpse']",hair|uncle|law|peach|salt|hand|book|juice|corpse,4,0.4444444444444444,"['hair', 'uncle', 'law', 'juice']",hair|uncle|law|juice,"['force', 'coin', 'dot', 'uncle', 'law', 'chance', 'ring', 'juice', 'hair']",force|coin|dot|uncle|law|chance|ring|juice|hair,1,3
9,50,cadaveric,0.784852147102356,0.653375506401062,0.7063071131706238,0.027457714080810547,0.8596158623695374,0.01573966071009636,0.8368290662765503,0.8757615685462952,0.14038413763046265,-0.017936885356903076,0.6467626690864563,0.6646995544433594,9,16,9,"['muscle', 'crab', 'blood', 'back', 'science', 'image', 'soul', 'pea', 'table']",muscle|crab|blood|back|science|image|soul|pea|table,5,0.5555555555555556,"['muscle', 'crab', 'blood', 'back', 'table']",muscle|crab|blood|back|table,"['goal', 'sport', 'blood', 'crab', 'muscle', 'table', 'back', 'person', 'forest']",goal|sport|blood|crab|muscle|table|back|person|forest,1,4
9,51,respiratory,0.7652949094772339,0.6807636618614197,0.7168833613395691,0.021608036011457443,0.8650669455528259,0.009459308348596096,0.8487300872802734,0.874561071395874,0.13493305444717407,-0.005261838436126709,0.6747297644615173,0.679991602897644,9,16,9,"['smell', 'soul', 'appetite', 'back', 'solution', 'food', 'journey', 'bag', 'berry']",smell|soul|appetite|back|solution|food|journey|bag|berry,7,0.7777777777777778,"['smell', 'soul', 'appetite', 'back', 'solution', 'journey', 'bag']",smell|soul|appetite|back|solution|journey|bag,"['back', 'soul', 'grain', 'journey', 'pineapple', 'bag', 'smell', 'appetite', 'solution']",back|soul|grain|journey|pineapple|bag|smell|appetite|solution,1,5
